truevalue,estimate,dem,ev
111.5213715,99.41666667,82,-0.17724461
111.4309956,94.14285714,82,-0.17724461
110.7803568,100.25,82,-0.17724461
110.7699976,81.125,82,-0.17724461
110.6791542,117.2083333,82,-0.17724461
110.1214817,104.4583333,82,-0.17724461
109.8906034,179.9,82,-0.17724461
109.4223582,113,82,-0.17724461
108.2190648,91.04347826,82,-0.17724461
108.0650308,96.43478261,82,-0.17724461
107.8727228,111.3333333,82,-0.17724461
107.7911329,87.81818182,82,-0.17724461
107.7125889,120.125,82,-0.17724461
107.5215986,121.2083333,82,-0.17724461
107.2752718,124.4583333,82,-0.17724461
107.1356915,101.2083333,82,-0.17724461
106.7003319,101.65,82,-0.17724461
106.6100799,110.125,82,-0.17724461
106.2220165,119.6666667,82,-0.17724461
106.0416111,110.125,82,-0.17724461
105.1499021,79.5,82,-0.17724461
104.8493103,91.45833333,82,-0.17724461
104.646481,88.125,82,-0.17724461
104.1250286,48.73913043,82,-0.17724461
104.1166168,115.75,82,-0.17724461
102.9578406,87.125,82,-0.17724461
102.7810347,58.13043478,82,-0.17724461
102.5018977,84.91666667,82,-0.17724461
102.071703,101.7083333,82,-0.17724461
101.4720849,65.95454545,82,-0.17724461
100.9250272,114.2916667,82,-0.17724461
100.3727405,76.56521739,82,-0.17724461
100.350582,118.6666667,82,-0.17724461
100.0552043,99.375,82,-0.17724461
99.85763869,88,82,-0.17724461
99.60781886,114.826087,82,-0.17724461
99.47995626,102.25,82,-0.17724461
99.36321638,92.95833333,82,-0.17724461
99.12750685,85.82608696,82,-0.17724461
98.95892953,87.66666667,82,-0.17724461
98.6056297,72.61904762,82,-0.17724461
98.25662163,97.625,82,-0.17724461
97.41843956,97.20833333,82,-0.17724461
96.707284,72.34782609,82,-0.17724461
96.18792891,91.875,82,-0.17724461
95.99995728,93.29166667,82,-0.17724461
95.16449824,90.04166667,82,-0.17724461
94.95926471,101.1304348,82,-0.17724461
94.51226539,105.4583333,82,-0.17724461
94.08353152,88.125,82,-0.17724461
94.01634802,97.40909091,82,-0.17724461
93.76874951,86.25,82,-0.17724461
93.57006296,104.25,82,-0.17724461
93.52953,97.29166667,82,-0.17724461
92.97831526,69.43478261,82,-0.17724461
92.77120418,103,82,-0.17724461
92.7507393,71.43478261,82,-0.17724461
92.18455422,110.9565217,82,-0.17724461
92.14337123,54.28571429,82,-0.17724461
92.0400569,66.18181818,82,-0.17724461
91.69544443,100.25,82,-0.17724461
91.15640614,102.875,82,-0.17724461
90.68972126,112.2608696,82,-0.17724461
90.56015675,99.91666667,82,-0.17724461
90.2788027,57.60869565,82,-0.17724461
89.76953183,94.30434783,82,-0.17724461
89.62266368,94.91666667,82,-0.17724461
89.33939607,96.875,82,-0.17724461
89.22725487,86.33333333,82,-0.17724461
89.17116366,67.69565217,82,-0.17724461
89.08670558,88.34782609,82,-0.17724461
88.9058025,89.41666667,82,-0.17724461
88.64735216,63.70833333,82,-0.17724461
88.55054884,37.04166667,82,-0.17724461
88.50375862,73.33333333,82,-0.17724461
88.41156529,86.60869565,82,-0.17724461
88.33403814,87.875,82,-0.17724461
88.22640798,85.125,82,-0.17724461
87.97678855,107.2352941,82,-0.17724461
86.95851911,67.33333333,82,-0.17724461
86.58130381,84.33333333,82,-0.17724461
86.54248317,59.09090909,82,-0.17724461
86.46652821,82.16666667,82,-0.17724461
86.30855574,71.70833333,82,-0.17724461
86.15484013,56.34782609,82,-0.17724461
86.01894549,87.91666667,82,-0.17724461
85.83082061,66,82,-0.17724461
85.50303323,89.29166667,82,-0.17724461
85.40625529,73.70833333,82,-0.17724461
84.86687501,97.58333333,82,-0.17724461
84.07664973,84.04545455,82,-0.17724461
83.93589477,73.91666667,82,-0.17724461
83.9326309,69.17391304,82,-0.17724461
83.42902623,42.13636364,82,-0.17724461
83.2511846,103.4782609,82,-0.17724461
83.08321688,96.29166667,82,-0.17724461
83.0762278,78.82608696,82,-0.17724461
83.0434091,45.27272727,82,-0.17724461
83.01175441,89.5,82,-0.17724461
82.80796058,78.29411765,82,-0.17724461
82.64134322,61.30434783,82,-0.17724461
82.60641932,66.58333333,82,-0.17724461
82.56940896,80.25,82,-0.17724461
82.56354137,77.5,82,-0.17724461
82.42178029,101.7083333,82,-0.17724461
82.29285475,67.38095238,82,-0.17724461
82.08063632,114,82,-0.17724461
81.28359562,69.25,82,-0.17724461
81.20032866,75.83333333,82,-0.17724461
81.1466141,47.70833333,82,-0.17724461
80.28764379,89.125,82,-0.17724461
79.97019237,86,82,-0.17724461
79.90863446,73.91304348,82,-0.17724461
79.80646227,62.25,82,-0.17724461
79.73983723,74.41666667,82,-0.17724461
79.45394899,67.5,82,-0.17724461
79.27996137,78.375,82,-0.17724461
78.89217001,67.83333333,82,-0.17724461
78.74619039,89.5,82,-0.17724461
78.7162288,80.52173913,82,-0.17724461
78.70111514,61,82,-0.17724461
78.51831877,61.83333333,82,-0.17724461
78.4095246,81.30434783,82,-0.17724461
78.11440962,70.08333333,82,-0.17724461
78.1133044,78.22727273,82,-0.17724461
78.08562855,34.04166667,82,-0.17724461
77.86791891,52.125,82,-0.17724461
77.82701357,80.13043478,82,-0.17724461
77.30095836,73.73913043,82,-0.17724461
77.11736364,75.83333333,82,-0.17724461
77.01595391,34.40909091,82,-0.17724461
76.82392525,66.47826087,82,-0.17724461
76.47165999,80.95833333,82,-0.17724461
76.34849324,78.375,82,-0.17724461
76.23416909,66.16666667,82,-0.17724461
75.92092656,75.13636364,82,-0.17724461
75.65649509,44.36363636,82,-0.17724461
75.51292692,57.58333333,82,-0.17724461
75.34795257,51.20833333,82,-0.17724461
74.52077993,77.30434783,82,-0.17724461
74.31849934,36.54166667,82,-0.17724461
74.25722767,80.29166667,82,-0.17724461
73.94920739,79.79166667,82,-0.17724461
73.91524619,60.60869565,82,-0.17724461
73.61796308,70,82,-0.17724461
73.53164021,65.80952381,82,-0.17724461
73.35947871,77.54166667,82,-0.17724461
73.28432795,73.86956522,82,-0.17724461
73.23022118,59.66666667,82,-0.17724461
72.86009095,70.86956522,82,-0.17724461
72.71091426,92.77272727,82,-0.17724461
72.55684241,65.5,82,-0.17724461
72.54561845,73.08333333,82,-0.17724461
72.38098551,72.52173913,82,-0.17724461
72.14425217,69.875,82,-0.17724461
72.13324836,62.58333333,82,-0.17724461
72.07240307,83.0952381,82,-0.17724461
71.93441984,63.47826087,82,-0.17724461
71.82479812,55.66666667,82,-0.17724461
71.68389928,49.91666667,82,-0.17724461
71.30173053,34.54545455,82,-0.17724461
70.93262419,61.83333333,82,-0.17724461
70.48830194,79.875,82,-0.17724461
70.31844632,80.33333333,82,-0.17724461
70.17351871,85.25,82,-0.17724461
69.89909435,57.34782609,82,-0.17724461
69.20046523,253.7826087,82,-0.17724461
68.94255345,43.53846154,82,-0.17724461
68.85255994,129.7083333,82,-0.17724461
68.79839639,61.125,82,-0.17724461
68.03130971,68.95652174,82,-0.17724461
67.85096122,43.04166667,82,-0.17724461
67.84092925,75.54166667,82,-0.17724461
67.78759855,40.70833333,82,-0.17724461
67.75162044,113.375,82,-0.17724461
67.72014245,68.42857143,82,-0.17724461
67.62496551,69.04166667,82,-0.17724461
67.57541243,66.40909091,82,-0.17724461
67.53021615,59.41666667,82,-0.17724461
67.50265128,83.91666667,82,-0.17724461
67.46050319,61.16666667,82,-0.17724461
67.07722834,59.9047619,82,-0.17724461
66.81214634,72.78571429,82,-0.17724461
66.63271587,56.81818182,82,-0.17724461
66.51578731,131.826087,82,-0.17724461
66.13518146,82.83333333,82,-0.17724461
66.01323682,56.79166667,82,-0.17724461
65.95775334,49.65217391,82,-0.17724461
65.72985562,63.27272727,82,-0.17724461
65.58065098,61.04166667,82,-0.17724461
65.39691989,77.91304348,82,-0.17724461
65.19012696,48.08333333,82,-0.17724461
65.16485929,58.875,82,-0.17724461
64.63573278,71.04347826,82,-0.17724461
64.48515092,65.17391304,82,-0.17724461
64.39170332,70.79166667,82,-0.17724461
64.29293496,66.75,82,-0.17724461
64.18164875,47.45833333,82,-0.17724461
64.07620273,76.5,82,-0.17724461
63.99433652,81.04166667,82,-0.17724461
63.88797121,62.33333333,82,-0.17724461
63.40910312,96.20833333,82,-0.17724461
63.38967141,57.54166667,82,-0.17724461
62.82393325,62.41666667,82,-0.17724461
62.67661695,32.22727273,82,-0.17724461
62.59192601,59.86956522,82,-0.17724461
62.55756332,64.125,82,-0.17724461
62.47594171,58.20833333,82,-0.17724461
62.1008154,65.04166667,82,-0.17724461
62.08830406,55.20833333,82,-0.17724461
61.98691596,48.08333333,82,-0.17724461
61.83689707,32,82,-0.17724461
61.62339108,49.83333333,82,-0.17724461
61.61889609,53.04166667,82,-0.17724461
61.53519249,26.52380952,82,-0.17724461
61.1336692,68.33333333,82,-0.17724461
61.06235559,36.05,82,-0.17724461
60.98147948,66.16666667,82,-0.17724461
60.93531647,32.73684211,82,-0.17724461
60.81122645,56.83333333,82,-0.17724461
60.75287889,60.375,82,-0.17724461
60.49783889,61.375,82,-0.17724461
60.42453038,51.75,82,-0.17724461
59.96443464,60.91666667,82,-0.17724461
59.79106401,71.90909091,82,-0.17724461
59.74502129,60.0952381,82,-0.17724461
59.56755824,47.7826087,82,-0.17724461
59.5121547,52.95833333,82,-0.17724461
59.49026441,59.86956522,82,-0.17724461
59.43220553,65.16666667,82,-0.17724461
59.31294384,56.125,82,-0.17724461
59.30420005,47.91666667,82,-0.17724461
59.28979204,70.58333333,82,-0.17724461
59.26731736,83.45454545,82,-0.17724461
58.83798248,54.22222222,82,-0.17724461
58.50724882,91.625,82,-0.17724461
58.5036269,50.20833333,82,-0.17724461
58.47543123,67.41666667,82,-0.17724461
58.40519913,44.83333333,82,-0.17724461
58.0555809,38,82,-0.17724461
58.03462152,55.09090909,82,-0.17724461
57.90210312,48.6,82,-0.17724461
57.69429321,53.625,82,-0.17724461
57.61686957,60.70833333,82,-0.17724461
57.57641849,46.08333333,82,-0.17724461
57.20653432,55.04166667,82,-0.17724461
56.84502197,55,82,-0.17724461
56.78173382,55.69565217,82,-0.17724461
56.74338131,72.95238095,82,-0.17724461
56.69849791,49.16666667,82,-0.17724461
56.44524944,72.52173913,82,-0.17724461
56.28529272,48.75,82,-0.17724461
56.25863126,61.25,82,-0.17724461
56.15427228,54.79166667,82,-0.17724461
56.08642772,52.53846154,82,-0.17724461
56.00747905,39.45454545,82,-0.17724461
55.84061683,31.4375,82,-0.17724461
55.83553687,55.13043478,82,-0.17724461
55.62174376,53.5,82,-0.17724461
55.59150562,58.04166667,82,-0.17724461
55.42678826,37.83333333,82,-0.17724461
55.33949788,61.16666667,82,-0.17724461
54.98608745,62.47826087,82,-0.17724461
54.85458923,44.20833333,82,-0.17724461
54.80237006,52.45833333,82,-0.17724461
54.67065948,60.25,82,-0.17724461
54.65084834,66.91666667,82,-0.17724461
54.61879948,47.75,82,-0.17724461
54.54895832,48.34782609,82,-0.17724461
54.34504145,43.33333333,82,-0.17724461
54.04535568,48.25,82,-0.17724461
53.97577893,57.66666667,82,-0.17724461
53.72012904,52.20833333,82,-0.17724461
53.57235165,51.36363636,82,-0.17724461
53.48402572,47,82,-0.17724461
53.41690095,84.09090909,82,-0.17724461
53.36300387,71.83333333,82,-0.17724461
53.28608675,52.73913043,82,-0.17724461
53.04063917,59.125,82,-0.17724461
52.7196054,42.2173913,82,-0.17724461
52.66847017,41.3,82,-0.17724461
52.4927601,40.875,82,-0.17724461
52.32746189,55.91666667,82,-0.17724461
52.27599229,46.52631579,82,-0.17724461
52.18425838,92.5,82,-0.17724461
52.11377554,49.08333333,82,-0.17724461
51.92086642,30.95833333,82,-0.17724461
51.69384022,53.58333333,82,-0.17724461
51.50517451,47.70833333,82,-0.17724461
51.26460387,40.75,82,-0.17724461
51.23870686,34.18181818,82,-0.17724461
51.08655342,76.82608696,82,-0.17724461
50.34156372,35.91666667,82,-0.17724461
50.30836257,27.91666667,82,-0.17724461
50.27248642,62.43478261,82,-0.17724461
50.19162961,45.25,82,-0.17724461
50.14230292,50.33333333,82,-0.17724461
50.08680706,48.26086957,82,-0.17724461
50.00130797,45.5,82,-0.17724461
49.82527418,38.70833333,82,-0.17724461
49.80798183,46.66666667,82,-0.17724461
49.44207559,42.73913043,82,-0.17724461
49.38262403,35.79166667,82,-0.17724461
49.31012993,36.59090909,82,-0.17724461
49.20264803,37.33333333,82,-0.17724461
49.01391086,29.625,82,-0.17724461
48.9129419,24.29166667,82,-0.17724461
48.82368106,39.47826087,82,-0.17724461
48.7369946,83.125,82,-0.17724461
48.59349756,43.79166667,82,-0.17724461
48.5842177,38.30434783,82,-0.17724461
48.53654657,39.04545455,82,-0.17724461
48.52639255,47.95833333,82,-0.17724461
48.30815807,45,82,-0.17724461
48.23684573,36.38095238,82,-0.17724461
47.87602197,29.75,82,-0.17724461
47.84877618,61.52941176,82,-0.17724461
47.63397886,51.86956522,82,-0.17724461
47.59174548,39.04545455,82,-0.17724461
47.5817645,34.29166667,82,-0.17724461
47.43037906,43.80952381,82,-0.17724461
47.36713549,49.41666667,82,-0.17724461
47.09626784,38.33333333,82,-0.17724461
46.96807895,36.25,82,-0.17724461
46.93571584,20.75,82,-0.17724461
46.68676344,47.625,82,-0.17724461
46.47649892,46.375,82,-0.17724461
46.40538941,48.33333333,82,-0.17724461
46.22345424,52.875,82,-0.17724461
46.15581814,38.04166667,82,-0.17724461
45.98007933,48.45833333,82,-0.17724461
45.95935922,39.95833333,82,-0.17724461
45.68864041,43.13636364,82,-0.17724461
45.64558678,38.20833333,82,-0.17724461
45.63371207,35.875,82,-0.17724461
45.61744567,48.33333333,82,-0.17724461
45.31213301,40.79166667,82,-0.17724461
45.30191676,54.58333333,82,-0.17724461
45.24223311,39.11111111,82,-0.17724461
45.22528493,39.08333333,82,-0.17724461
45.13184383,28,82,-0.17724461
44.91166593,37.04166667,82,-0.17724461
44.58825198,44.5,82,-0.17724461
44.5477882,26.41666667,82,-0.17724461
44.52109719,30.95833333,82,-0.17724461
44.46247681,27.95652174,82,-0.17724461
44.33895012,39.41666667,82,-0.17724461
44.30534236,30.95454545,82,-0.17724461
44.21889167,47.5,82,-0.17724461
44.2014428,27.875,82,-0.17724461
44.06453442,23.22727273,82,-0.17724461
44.05763135,43.33333333,82,-0.17724461
43.98471141,29.04545455,82,-0.17724461
43.91572141,79.73913043,82,-0.17724461
43.83730664,78.77272727,82,-0.17724461
43.82430836,10.45454545,82,-0.17724461
43.73166565,60.26086957,82,-0.17724461
43.55381777,35.29166667,82,-0.17724461
43.34574422,37.75,82,-0.17724461
43.28563097,43.70833333,82,-0.17724461
43.26123835,39.66666667,82,-0.17724461
42.99473659,50.45,82,-0.17724461
42.90237365,43.43478261,82,-0.17724461
42.81942379,23.04761905,82,-0.17724461
42.65095934,37.58333333,82,-0.17724461
42.63334754,29.88888889,82,-0.17724461
42.566656,37.41666667,82,-0.17724461
42.42247349,33.125,82,-0.17724461
42.34807963,42.57142857,82,-0.17724461
42.19917908,41.79166667,82,-0.17724461
42.13284029,41.25,82,-0.17724461
41.97570521,35.625,82,-0.17724461
41.93194783,46.82608696,82,-0.17724461
41.71669138,38.75,82,-0.17724461
41.6654248,35.65217391,82,-0.17724461
41.56813249,44.875,82,-0.17724461
41.52601452,43.17391304,82,-0.17724461
41.41572349,35.66666667,82,-0.17724461
41.32693744,29.54166667,82,-0.17724461
41.13617276,32,82,-0.17724461
41.11003872,35.66666667,82,-0.17724461
41.08041166,22.5,82,-0.17724461
41.01877851,32.25,82,-0.17724461
40.98175285,30.125,82,-0.17724461
40.93568751,42.08333333,82,-0.17724461
40.86605148,54.625,82,-0.17724461
40.78443517,25.86363636,82,-0.17724461
40.58415503,39.04166667,82,-0.17724461
40.3736767,31.15,82,-0.17724461
40.3567056,27.70833333,82,-0.17724461
40.21552477,39.54166667,82,-0.17724461
40.2011522,32.2173913,82,-0.17724461
39.80628479,31.5,82,-0.17724461
39.75757796,31.20833333,82,-0.17724461
39.75346123,38.29166667,82,-0.17724461
39.40449251,32.73913043,82,-0.17724461
39.29552716,33.25,82,-0.17724461
39.2710049,38.59090909,82,-0.17724461
39.12382451,51.36363636,82,-0.17724461
38.91554519,46.66666667,82,-0.17724461
38.83425874,31.04166667,82,-0.17724461
38.82786975,36.25,82,-0.17724461
38.74590179,32.20833333,82,-0.17724461
38.39363301,35.58333333,82,-0.17724461
38.35554578,32.08333333,82,-0.17724461
38.23812718,36,82,-0.17724461
38.15448296,32.54166667,82,-0.17724461
38.10428085,45.56521739,82,-0.17724461
37.77383817,32.08695652,82,-0.17724461
37.67947083,23.08333333,82,-0.17724461
37.60667332,32.43478261,82,-0.17724461
37.50719935,30.375,82,-0.17724461
37.3496176,44.68181818,82,-0.17724461
37.25492895,20.2,82,-0.17724461
37.12153582,33.25,82,-0.17724461
37.11856723,47.04166667,82,-0.17724461
37.07731558,45,82,-0.17724461
37.06422639,41.45833333,82,-0.17724461
37.03806522,43.625,82,-0.17724461
36.91009964,33.25,82,-0.17724461
36.82940525,29.45833333,82,-0.17724461
36.75544769,23.54166667,82,-0.17724461
36.58783146,30.60869565,82,-0.17724461
36.45714942,34.95652174,82,-0.17724461
36.37208368,32.08333333,82,-0.17724461
36.30824183,28.83333333,82,-0.17724461
36.29900264,25,82,-0.17724461
36.1824462,23.45833333,82,-0.17724461
36.1541557,18.39130435,82,-0.17724461
36.01489825,37.375,82,-0.17724461
36.00184978,28.09090909,82,-0.17724461
36.00021962,23.95833333,82,-0.17724461
35.81747791,27.75,82,-0.17724461
35.68428378,23.5,82,-0.17724461
35.48405285,30.45833333,82,-0.17724461
35.48304557,33.66666667,82,-0.17724461
35.32979259,28.52173913,82,-0.17724461
35.28890946,38.58333333,82,-0.17724461
35.2380205,37.34782609,82,-0.17724461
35.19885353,24.41666667,82,-0.17724461
35.06972293,31.36363636,82,-0.17724461
34.94140928,22.66666667,82,-0.17724461
34.90918715,31.375,82,-0.17724461
34.7989652,30.95833333,82,-0.17724461
34.61872955,35.5,82,-0.17724461
34.33017045,20.29166667,82,-0.17724461
34.29423929,38.93333333,82,-0.17724461
34.26102357,28.0625,82,-0.17724461
34.21682606,39.20833333,82,-0.17724461
34.04649901,32.16666667,82,-0.17724461
33.98664532,22.57142857,82,-0.17724461
33.98479697,69.0952381,82,-0.17724461
33.96005899,29.25,82,-0.17724461
33.82681601,30,82,-0.17724461
33.59018894,34.43478261,82,-0.17724461
33.41051897,25.60869565,82,-0.17724461
33.3263903,42.04166667,82,-0.17724461
33.28855756,22.83333333,82,-0.17724461
33.17156772,24.375,82,-0.17724461
33.00008328,34.30434783,82,-0.17724461
32.8119919,30.16666667,82,-0.17724461
32.63859062,29.20833333,82,-0.17724461
32.60374633,23.70833333,82,-0.17724461
32.45300864,38.42857143,82,-0.17724461
32.43970492,28.08695652,82,-0.17724461
32.43719384,16.875,82,-0.17724461
32.1960817,28.26086957,82,-0.17724461
32.19210625,47,82,-0.17724461
32.11942022,37.19047619,82,-0.17724461
32.10447347,25.375,82,-0.17724461
32.10224866,32.95833333,82,-0.17724461
32.05740107,26.75,82,-0.17724461
32.03168072,21.66666667,82,-0.17724461
31.96635224,20.89473684,82,-0.17724461
31.95473957,18.8,82,-0.17724461
31.74482313,19.08333333,82,-0.17724461
31.39989556,28.26086957,82,-0.17724461
31.2316503,24.44444444,82,-0.17724461
30.93975051,44.39130435,82,-0.17724461
30.75258801,18.58333333,82,-0.17724461
30.43646788,27.83333333,82,-0.17724461
30.39691755,30.58333333,82,-0.17724461
30.33475899,30.33333333,82,-0.17724461
30.220372,16,82,-0.17724461
30.02743419,26.04166667,82,-0.17724461
29.49255261,15.625,82,-0.17724461
29.47320217,25.7826087,82,-0.17724461
29.37513009,20.40909091,82,-0.17724461
29.29121157,9.708333333,82,-0.17724461
28.99860936,29.20833333,82,-0.17724461
28.9286448,15.79166667,82,-0.17724461
28.74617512,46.125,82,-0.17724461
28.71228541,24.60869565,82,-0.17724461
28.68262138,28.95652174,82,-0.17724461
28.66490794,39.70833333,82,-0.17724461
28.4476831,24.17391304,82,-0.17724461
27.95157052,31.375,82,-0.17724461
27.91845017,31.83333333,82,-0.17724461
27.90115076,21.69230769,82,-0.17724461
27.84386531,18.28571429,82,-0.17724461
27.63211066,34.18181818,82,-0.17724461
27.46824111,25.875,82,-0.17724461
27.16667564,17.70833333,82,-0.17724461
27.06872618,24.54166667,82,-0.17724461
26.90079093,24.81818182,82,-0.17724461
26.89239934,27.85,82,-0.17724461
26.86677549,25.08695652,82,-0.17724461
26.82058123,23.69565217,82,-0.17724461
26.69571835,31.13043478,82,-0.17724461
26.61510881,26.375,82,-0.17724461
26.52142945,12.04166667,82,-0.17724461
26.51238812,6.5,82,-0.17724461
26.31840718,23.79166667,82,-0.17724461
26.20064909,20.47368421,82,-0.17724461
26.16369596,15.85714286,82,-0.17724461
25.75130779,24.08333333,82,-0.17724461
25.69235644,31.58333333,82,-0.17724461
25.5625271,48.26086957,82,-0.17724461
25.40585414,10.66666667,82,-0.17724461
25.26392629,10.11111111,82,-0.17724461
25.21626538,17.11764706,82,-0.17724461
24.93384521,18.83333333,82,-0.17724461
24.89906202,16.875,82,-0.17724461
24.7688188,21,82,-0.17724461
24.65211905,10,82,-0.17724461
24.14145775,18,82,-0.17724461
23.95647144,20.08333333,82,-0.17724461
23.88869775,21.66666667,82,-0.17724461
23.86509563,18,82,-0.17724461
23.746936,20.08695652,82,-0.17724461
23.57004453,33.5,82,-0.17724461
23.29894314,26.52173913,82,-0.17724461
23.25607999,21.90909091,82,-0.17724461
23.20693198,15.75,82,-0.17724461
23.19813166,20.33333333,82,-0.17724461
23.09115461,27.08333333,82,-0.17724461
22.82284287,32.5,82,-0.17724461
22.8013275,19.76470588,82,-0.17724461
22.60876751,23.39130435,82,-0.17724461
