truevalue,estimate
30.75516964,24.125
58.52824358,51.16666667
266.5996186,249.2272727
61.82064778,69.33333333
24.02472165,24.2173913
33.6258403,38.375
24.20167181,21.25
66.14761625,69.52380952
112.244475,104.65
94.31229598,93.66666667
50.18170669,38.93333333
14.54339751,14.20833333
24.16472891,21.75
107.6759814,109.4
51.59979328,58.5
17.25306998,19.5
105.0833475,105.5217391
105.8828043,112.4166667
53.68645856,47.45
12.48721121,16.26086957
19.82895214,24.08333333
93.97491457,74.83333333
9.392580653,8.105263158
45.10573521,36.33333333
10.32386836,10.5
31.87531114,24.125
128.1029496,142.4545455
52.24496506,45.08333333
27.03678528,31.08333333
41.88471881,41.82608696
30.30392009,25.80952381
30.9787506,32.20833333
43.76306663,57.75
143.9206834,152.0434783
33.85422994,41.66666667
38.19730223,56.91304348
157.9958424,167.2916667
83.76261734,92.58333333
56.04886453,46.08695652
19.15895774,14.45454545
26.51920037,28.52380952
51.79322322,48.95833333
73.17843857,76
51.44167717,58.76190476
71.43955694,65.375
29.61321249,25.58333333
18.6621634,14.60869565
24.57100205,21.95833333
25.65059676,22.42857143
31.88874371,24.83333333
13.83292347,15.875
66.70107652,78.875
16.30693034,7.958333333
37.90167899,41.40909091
21.61620856,30.29166667
41.53465602,48.52173913
33.4988299,22.5
48.55488818,40.875
39.97016266,26.52173913
87.10222807,81.63636364
20.01553766,17.45833333
165.2730212,156.2173913
27.34915719,22.81818182
108.5412426,109.9090909
20.89689002,10
31.86865369,29.72727273
47.92920224,41
32.94771549,30.30434783
60.29961359,56
46.22065206,55.5
41.92794871,39.04545455
78.95950631,104.8
64.24377802,84.39130435
23.55921846,25.5
246.3380514,240.875
109.3578898,119.3478261
59.49248546,47.77777778
111.302935,69.9047619
71.41976592,103.0833333
102.417658,101.0833333
32.89846808,63.69230769
52.83954367,39.9047619
128.6573927,181.25
78.23116491,73.91304348
5.810316407,9.304347826
34.81619719,35.08333333
19.91242848,30.45833333
91.84556458,73.31818182
37.16966401,38.22727273
391.6429335,366.5
76.83887209,65.875
91.69264359,83.47826087
11.68915807,21.30434783
25.01553297,28.9047619
25.80072611,31.79166667
40.95638648,37.70833333
11.83081666,8.125
22.80261741,22.125
63.58487482,56.59090909
17.83101745,13.5
10.16323672,2.952380952
52.14771498,62
59.38394181,57.08333333
27.44581348,33.30769231
16.52131541,16.08333333
29.85453758,35.47826087
14.00456898,12.79166667
17.31094232,13.875
51.46175552,39.95833333
14.93475225,15.08695652
18.45211886,29.77272727
10.95346514,18.91666667
15.03902009,18.54166667
70.68444911,47.5
20.73841568,30.04347826
187.8237317,152.6521739
72.87506992,43.54166667
110.7802438,96.43478261
71.29597794,63.66666667
35.45954782,49.47619048
13.1005702,17.08333333
57.8634233,59.20833333
64.62938566,56.79166667
66.07568378,68.16666667
16.43264147,16.16666667
31.64775938,38.625
55.29019402,63.75
84.22541187,88.04166667
82.82313753,73.69565217
17.58243126,11.75
63.19589797,70
168.9461886,171.4583333
139.1136449,141.7142857
38.79927818,32.13043478
54.00448548,63.2173913
33.7839696,31.95833333
16.25092765,14.52173913
18.8155263,32.91304348
14.28921418,16.45454545
73.19813749,77.60869565
65.99164203,67.875
56.98838809,62.20833333
41.73306163,36.125
67.96626292,72.66666667
22.72728217,31.54166667
10.59902894,13.08333333
31.86390358,33.41666667
155.6542531,171.5714286
33.61013876,35.79166667
19.66653485,22.53846154
66.51581624,58.33333333
21.63703957,26.58333333
77.8724034,75.05
234.4100233,215.5
50.11678242,64.78571429
19.2770505,8.882352941
167.2767826,164.7916667
280.3688538,306.375
27.6778863,37.45833333
109.6721916,109.2173913
164.3264979,172.3043478
35.26700839,33.16666667
24.1287612,17.625
18.01505316,18.91666667
67.0556858,72.16666667
11.11907162,9.125
20.01161494,22.82352941
50.88444892,49.70833333
29.30823802,26.125
-5.578393489,13.82608696
58.20614766,52.33333333
63.16198072,49.29411765
42.05142786,74.70833333
43.79510079,41.33333333
112.2016081,125.1666667
42.91250119,56.20833333
18.74320007,22.95454545
22.85190959,79
24.0685519,33.29166667
14.91395809,24.04545455
88.6741196,74.125
20.76419326,24.82608696
32.09211894,19.22727273
44.65200528,46.04166667
14.73721828,13.66666667
19.53311005,14.85714286
33.69920463,34.83333333
182.4999814,178.8333333
21.27333091,18.75
50.42641057,51.04166667
32.15062418,15.73913043
9.985358612,13.14285714
12.18471966,9.695652174
61.2634275,74.52173913
28.90965428,39.08695652
101.9991926,102.0434783
34.71356073,33.22727273
87.28209622,84.54166667
36.2724958,32.83333333
30.15867269,27
59.91147612,61.16666667
47.94162243,48.54545455
164.0979325,148.7916667
41.70838608,40.70833333
12.7200861,17.95833333
26.38468248,31.69565217
148.5311098,163.9090909
20.9102308,10.13043478
68.13630589,69.66666667
50.49954623,48
37.17615708,33.375
125.9851288,129.6956522
56.3397563,80
175.073892,174.7142857
19.59640126,18.47619048
245.539197,244.3043478
221.8246397,212.125
48.28158795,52.26086957
27.30311315,25.04166667
16.27787702,10.70833333
106.3339822,88.625
256.336839,191.7826087
269.6955451,285.5454545
33.01754508,47.45454545
12.17126972,18.29166667
130.9308309,103.0833333
52.20726291,68.19047619
37.31294025,41.25
12.97968761,20.91666667
51.73012544,49.22727273
45.0944007,29.125
40.78103203,39.8
68.18512958,71.45833333
70.17122611,96.41666667
35.92597632,42.33333333
70.89343566,70.60869565
56.80558827,53
63.58233054,60.125
18.5768983,17.27272727
54.76123578,62.04166667
34.98545067,44.18181818
49.6680889,59.625
76.95620642,76.73913043
160.5864545,181.4285714
58.74319695,64.75
39.27579265,53.57142857
81.55679922,69.16666667
67.73392365,65.58333333
18.55575449,15.1875
84.32776893,83.54166667
53.74848082,51.25
41.22649972,28.13043478
20.10058121,17.66666667
39.3118888,43.08333333
207.1235616,209.7727273
35.75555421,29.16666667
23.60646182,24.57142857
46.69292733,44.41666667
329.4064531,309.25
49.48702986,62.5
58.93787884,82.22222222
18.37423001,41.33333333
223.4437462,219.8695652
39.18369215,41.54166667
35.31974253,19.26086957
108.102902,111.2916667
53.63172803,52.66666667
52.46822642,25.625
20.62605082,24.70833333
30.23774281,20.20833333
87.32437355,128.125
27.79446638,21.75
41.14477511,40.34782609
134.2321391,142.5416667
32.93581286,25.58333333
42.93748364,35.27272727
130.9498573,121.9583333
76.98684227,82.19047619
82.52826094,110.8333333
25.77745897,15.58333333
62.18031514,52.47619048
48.50035776,22.57142857
89.71117616,78.82608696
30.74119822,17.95833333
18.21256394,14.95652174
90.89158791,95.33333333
47.6958979,37
43.05802467,37.375
78.86666321,105.9583333
22.24749569,8.727272727
52.45102326,41.26086957
32.03059743,31.79166667
64.28093829,71.125
18.22581147,17.375
77.92380715,69.16666667
67.63353822,79.30434783
27.42910685,22.73913043
80.61198092,70.86956522
82.26617903,63.83333333
14.73641194,16.94444444
29.17509589,33.875
60.8464211,50.73684211
63.66291588,60.21052632
74.90358903,91.39130435
44.5385808,7.291666667
122.3379594,108.6086957
47.85464782,55.66666667
26.65884397,53.91304348
81.29095377,67.75
91.80755603,95.16666667
23.1527285,26.13043478
16.99260831,20.60869565
69.11406814,77.59090909
24.90264004,20
31.49525682,22.94736842
162.7628546,146.9583333
56.09605262,45.95833333
16.12189663,19.75
36.30778311,49.47826087
68.42243476,55.63636364
84.79164088,66.45454545
86.97971229,90.0952381
141.1981534,137.8333333
78.53033756,66.79166667
56.60963479,56.83333333
35.06724368,33.75
37.75665974,30.65217391
38.82137547,38.72727273
33.44830535,34.875
34.48642369,32.45833333
15.45925258,15.26086957
20.0692483,19.83333333
13.42677582,17.5
73.56673997,90.58333333
37.48736995,41.05
145.8238602,156.625
10.69371289,19.375
77.19676525,73.625
85.61297233,58.625
59.18725775,54
21.10937639,15.375
19.65914172,18.34782609
29.92478578,22.875
66.37456969,56.71428571
204.8042703,200.875
31.65599253,32.34782609
117.5370079,116.1666667
64.17776417,73
134.0310717,146.6521739
37.66824678,43.29166667
81.68440095,59
23.38520719,25.69565217
31.82775265,23.88888889
70.05311318,78.125
95.17558054,102.3809524
21.94390165,13.54166667
78.44851095,85.79166667
30.51741962,25.08333333
56.58075896,53.20833333
18.39588458,29.58333333
34.21201662,25.70833333
41.43506992,65.60869565
26.52044706,21.66666667
45.86267191,45.83333333
14.92295213,17.23529412
54.37290591,57.43478261
38.24458577,43.70833333
103.4351421,115.0869565
140.1137012,110.875
37.93094859,42.375
63.50411082,64.27272727
52.93517199,50.31818182
10.78324242,35.33333333
51.89535028,39.83333333
37.61915387,38.43478261
25.12004975,29.77272727
19.94631741,14.06666667
56.12954394,69.18181818
22.03185103,20.43478261
22.28537828,20.58333333
19.13394838,17.66666667
33.87600266,37.56521739
28.07016556,15.83333333
42.34243194,39.72727273
25.88496413,26.5
26.74630533,28.45833333
37.92920993,38.95833333
12.85106324,15.20833333
30.83192006,37.45454545
41.7653004,41
38.43717637,44.43478261
20.27912061,29.91666667
51.9020028,70.04347826
37.86931745,49.82608696
42.49990513,27.91666667
54.58412705,59.29166667
66.46240992,75.58333333
22.96790026,33
26.65086475,24.29166667
62.6967017,103.7692308
29.97815335,39.875
27.75953982,46.54166667
29.66801931,34.33333333
16.56661419,13.08333333
54.98089026,52.58333333
18.52163787,8
30.62063466,37.33333333
12.64036574,11.40909091
33.64090576,19.08333333
27.94809844,37.70833333
45.37268865,53
7.979998622,9.958333333
86.00495461,80.11111111
92.47239304,99.16666667
148.0167078,167.2272727
40.78745347,40.43478261
58.43988718,41.2173913
36.40701649,49.95652174
14.82475536,9.739130435
31.08923025,23.54545455
18.0585767,16.125
73.89469372,70.875
57.30652063,64.79166667
29.59083476,32.58333333
16.33574419,10.66666667
177.2090372,196.8333333
193.8548139,170.6666667
229.4815264,270.1666667
17.93982891,14.69565217
156.9691957,131.4583333
18.86400441,17.08333333
61.60021714,39
10.95651837,7
63.09564479,55.95652174
124.0113187,140.25
107.7833869,112.5217391
44.4302537,24
56.10030436,44.80952381
100.8609973,107.2083333
13.75358947,8.043478261
24.69191502,24.375
32.34790025,18.375
116.0770108,126.7826087
12.94608905,25.69565217
39.19387538,38.2173913
76.69856176,70.95833333
46.33721622,46.58333333
20.4281285,8.6
108.8538123,104.625
79.62400796,62.125
94.79521083,101.6956522
56.82879049,50.41666667
38.32595212,31.83333333
25.44869365,42.23809524
15.51092591,9.428571429
135.0186394,133.4166667
27.74919852,21.25
42.40933262,36.65217391
22.74150982,27.18181818
183.0896169,178
45.75932603,35.26086957
44.06798955,42.29166667
52.64552638,53.47826087
79.09326987,83.04166667
151.7946385,164.4583333
27.1928066,21.52173913
80.82926318,80.20833333
32.15054772,17.58333333
57.07349113,57.21052632
44.19423252,42.5
30.040518,23.77272727
97.77084738,107.0869565
58.5773986,46.73913043
24.57195333,58.16666667
53.76860644,50.33333333
51.87618806,54.31818182
108.7048314,130.1904762
22.07982481,58.33333333
38.15010493,29.375
18.35047536,10.58333333
26.14372141,26.45833333
31.8206118,30.66666667
57.85032295,50.66666667
37.24485495,26.25
14.344721,15.875
19.9592071,16.7826087
70.88591824,80.45454545
95.32240139,92.7826087
27.34665416,20.79166667
142.4267775,136.25
33.91931067,38.625
51.84348797,56.95652174
80.49823676,76.875
15.73307964,17.95
25.79772451,20.75
18.51073779,15.22727273
18.63431385,9.666666667
84.52983792,82.19047619
31.04565564,32.54166667
58.55548307,62.08333333
137.0717498,123.4166667
111.3046068,111.8333333
16.0371895,11.66666667
14.66707346,16.625
63.15143078,66.79166667
43.31398853,34.52380952
49.66250001,51.5
144.1678507,117.4583333
21.80399613,22
36.78583429,32.5
134.1143945,138.2083333
71.71765076,85.58333333
93.04333114,94.29166667
37.81742665,34.7826087
31.52440629,24.33333333
344.4197431,304.95
71.109349,52.66666667
150.6002932,122.5
67.69775,66.68181818
20.69991522,31.39130435
22.73706679,26.04166667
63.62981548,38.5
13.19472622,6.041666667
24.45081709,26.42857143
27.99605934,35.44444444
57.91000659,69.44444444
156.891904,167.5
76.58981165,91.54545455
141.1801738,149.4583333
18.2191809,18.29166667
77.3288765,73.17391304
15.5461236,15.5
46.41946296,42.66666667
39.18530919,38.75
115.5424536,117.7083333
24.54098422,18.52173913
55.49713692,56.56521739
92.26685584,77.71428571
44.92814358,45.33333333
154.3937297,160.3333333
21.34219372,24.375
24.38536402,26.875
18.96066736,17.27272727
86.48683613,59.27777778
32.78740058,15.16666667
35.82600339,39.25
29.93741604,22.75
62.26934834,86.16666667
84.81215969,94.125
15.0851955,15.75
15.93837007,12.60869565
41.01051151,35.55
25.36649328,32.75
42.73587506,45.5
374.0164674,229.4444444
18.16352982,17.54166667
27.72186188,26.83333333
14.19121578,35.91304348
299.2372895,340.875
38.75887533,37.625
79.97074602,72.125
62.82889281,56.70833333
109.7939931,71.08333333
49.32383699,47.52173913
32.40911599,31.73913043
50.07784223,63.04166667
52.20473942,53.875
30.57380738,22.33333333
26.26754431,27.86956522
50.66137239,66.29166667
101.8828941,155
38.82293132,40.25
113.2909835,96.68181818
22.84387912,17.26666667
30.49294916,29.16666667
20.04335541,15.20833333
43.07039779,41.125
32.53361298,24.95833333
83.76867143,74.86956522
43.46413115,38.17391304
18.14771573,17.75
13.28059671,21.79166667
55.79181008,45.875
23.88123238,35.05882353
72.31939732,104.5
81.07320133,69.86956522
118.5670435,132.3809524
17.7661395,15.68421053
162.7118353,172.2083333
80.99754768,100.6666667
49.30596801,31.04761905
35.39973294,28.63636364
33.84195383,40.04166667
185.7646354,186.5
64.42088258,48.375
41.82832755,41.43478261
34.59930967,34.20833333
81.15293032,90.8
33.58153254,34.54166667
49.86137552,93.66666667
29.18977021,34.33333333
30.1717093,16.95833333
15.45492685,13.20833333
53.16868514,41.60869565
33.92061731,35.82608696
143.4061014,206.4166667
253.9930678,179.7083333
156.6342174,153.25
58.18555778,85.20833333
92.28709543,107.5909091
15.30949961,9.315789474
29.50486118,34.91304348
170.4734037,185.3913043
181.4428394,194.3333333
27.53672714,17.70833333
34.07243275,30.61111111
14.99987719,9.041666667
6.060531649,10.89473684
18.33164765,31.25
37.34435573,45
11.77492107,11.94444444
66.79340884,68.34782609
68.23598484,72.625
28.86511814,19.83333333
45.70102403,41.375
19.49162372,15.2173913
49.46788594,34.5
60.27009311,50.45833333
38.72053859,32.83333333
24.13817844,24.65217391
91.80891133,67.33333333
74.8013911,81.18181818
8.507205548,15.79166667
1.903617334,6.333333333
43.77725405,50
10.080142,10.83333333
49.45903363,46.68181818
68.71508955,70.66666667
48.79297836,47
57.76598738,53.25
57.48620332,17
18.29453002,17
24.99780686,26.52173913
10.43442764,14.5
72.73093741,95.91304348
30.7529703,32.08333333
37.6048204,33.17647059
107.3926469,67.8
92.62244124,93.41666667
28.34587936,25.83333333
26.14125931,18.91304348
24.95003279,34.60869565
50.70963085,51.56521739
48.63626988,58.95454545
45.07439282,53.73913043
104.2583071,111.7826087
82.53216514,80.73913043
41.19532284,23.54166667
178.9355311,192.875
150.6954682,146
9.627185731,6.55
44.01802026,43.69565217
22.47317563,24.29166667
26.49869248,21.33333333
28.32929438,39.91666667
19.61413091,18.85
5.845838902,8.583333333
54.64158986,40.58333333
54.68116643,51.16666667
123.2407163,96.625
105.3276167,91.16666667
39.18178794,36.69565217
198.7966321,215.2916667
122.2428029,92.18181818
10.69402461,9.473684211
45.36566341,34.25
30.13203848,29.70833333
23.56040017,17.69565217
47.92103794,77.70833333
53.17100921,49.42105263
60.55381748,38.125
42.20113786,44.66666667
188.3931338,199.7916667
14.79007828,40.80952381
85.71054645,89.25
58.88661225,58.125
57.27176761,62.75
42.50119445,30.81818182
58.93308061,55.20833333
59.43399464,62.95833333
28.83511241,20.08333333
49.2763132,40.45833333
112.1606805,116.9166667
34.14232009,53.76923077
21.4148635,27.91666667
64.72894306,69.5
115.1109879,118.8695652
56.98964522,70.75
49.76933628,52
25.6087925,21.91666667
79.33556256,92.45833333
15.62007067,15.75
47.33298791,70.7826087
26.5193646,20.70833333
89.67723811,72.58333333
56.06404751,55.5
37.77303055,39.875
40.51314057,36.04166667
113.427788,100.8695652
23.2976239,27.17391304
131.5436053,120.1666667
137.163942,147.0434783
28.21879005,28.43478261
101.2547407,151.875
14.6917672,14.70833333
52.74906767,54.27272727
16.60037943,19.375
13.61497335,12.91666667
54.5982847,45.82608696
54.83055228,49.04545455
55.38585839,63
25.78394611,36.25
96.59625022,75.75
227.9427446,276.0416667
34.0458974,33.7826087
115.919658,113.125
56.33156614,43.45833333
13.84954126,18.13043478
8.336688373,10.875
34.05686068,27.59090909
14.82712581,18.45833333
40.48133574,54.29166667
14.10066031,12.875
23.89654044,25.70833333
49.62519029,36.83333333
206.2113577,238.75
68.1883662,52
21.91023553,14.16666667
13.68038685,15.54166667
41.73401613,45.16666667
38.33731715,45.95833333
41.26336025,37.63157895
23.51197196,20.25
74.31465631,76.5
73.22236071,91.53846154
45.34994329,60.40909091
55.64856745,60.41666667
96.82274133,110.4166667
38.91488248,47.16666667
65.64815998,75
46.24034274,53.5
22.47202349,16.875
40.17264151,39.95833333
60.07631906,77.45833333
28.48580651,22.20833333
129.1863248,162.4347826
23.65299164,20.875
14.40039479,16.42857143
48.07984178,27.58333333
16.12414081,18.625
43.31031685,42.625
50.15709235,41.70833333
56.83482259,62.86956522
26.69481735,26.66666667
28.0417925,23.13043478
28.932629,29.26086957
121.8326214,89.54166667
33.9550175,30
30.15309827,15.95833333
90.34036567,90.04166667
46.77636204,45.70833333
101.2803296,114.5833333
55.67901641,62.54166667
24.62295378,26.16666667
14.16765459,14.95652174
21.11114685,23.26086957
51.85986211,58.04166667
28.68288465,38
14.80019621,16.54545455
70.78966641,78.875
131.4014174,105.2916667
17.2000268,23.29166667
31.82256082,32.36842105
314.5906572,372.2083333
57.27407393,72.04166667
97.76178283,104.2083333
242.2862927,249.0434783
43.90200903,48.91666667
79.9676495,92.625
36.68769555,37.375
49.85622568,60.63157895
40.12690679,31.08333333
19.35667551,16.54166667
23.44966513,24.86363636
27.5491196,18.41666667
26.07955484,29.75
29.75674744,19.33333333
17.07731198,43.95652174
117.8486362,129.1666667
35.1329392,50.70833333
46.26196686,45.91666667
17.68173578,18.625
38.38951725,42.58333333
13.11119017,17.6
44.21236,48.70833333
64.78477862,64.73913043
29.51927038,25.66666667
21.75322674,19.26086957
63.79893061,77.95833333
41.52546388,36.17391304
78.58594756,133.5
25.05002896,18.83333333
17.31524525,24.68181818
130.1825532,133.875
62.00513901,52.86956522
43.9307272,37.3
33.21096072,32.5
13.27237805,19.85714286
25.94790675,29.7826087
32.04378611,25.26086957
24.64373966,12.65217391
7.852613081,11.6
59.93243036,55.45833333
99.7327418,87.33333333
24.48133765,23.27272727
60.23220908,68.66666667
91.11866206,74.95652174
41.11205318,36.875
83.36186314,71.54166667
7.288315945,4.608695652
55.3612812,66.88235294
72.17048594,54.70833333
39.45808114,45.54166667
9.52227336,14.13043478
34.96667366,41.75
22.02280529,11.16666667
127.183569,130.6666667
33.01280014,47.41666667
36.70404367,47.70833333
45.76898175,52.53846154
22.61066316,29.5
50.1563984,44
26.07932365,28.16666667
42.20589234,26.39130435
20.36701351,21.41666667
96.57292613,105.75
13.96698069,15.83333333
88.70341547,90.125
64.05523126,52.85714286
9.480048005,17.375
66.80558422,77.375
81.4113558,70.83333333
43.56543356,41.375
54.37211585,44.66666667
65.67941451,64.14285714
16.47543653,11.16666667
29.08255875,37.93333333
14.43299236,23.95833333
14.89065553,18.86956522
122.6047979,125.2916667
203.0030674,185.875
48.8248831,53.43478261
13.02931235,8.625
42.90267146,64.5
14.45436673,25.75
70.80248572,44.91304348
44.12297709,40.25
26.02798042,17.66666667
26.77501861,37.91666667
51.47794797,45.125
93.36784545,99.30434783
56.73553479,64.34782609
86.7782633,94.16666667
83.51881098,113.0416667
7.074354285,13.65217391
80.53437205,80.125
38.3502956,52.79166667
21.80261032,25.76190476
50.37159987,47.70833333
17.67040348,17.04545455
145.5390078,153.5416667
156.1553677,167
10.29864597,24.05882353
37.08604134,43.79166667
11.8434078,8.75
53.34389706,49.79166667
108.4150027,98
82.11537528,65.375
90.52479129,126.375
60.94436023,36.91666667
35.25531416,43.58333333
27.70567865,14.08333333
91.71045991,94
47.43809474,45.375
126.8662087,139.826087
77.74409413,97.29166667
31.57150995,42.77272727
165.9871349,145.9166667
50.29520447,58.45833333
65.65381362,45
120.4122679,97.36363636
39.38480609,32.91666667
49.20626339,47.56521739
61.13290349,59.25
43.34814796,64.41666667
220.4551217,220.1304348
314.2517941,295.35
82.07478114,76.91666667
49.63151082,63.56521739
21.30677412,11.5
28.50900281,20.125
33.99036812,31.29166667
15.71516264,24.58333333
90.060882,40.23529412
49.90667307,49.08333333
108.7830615,112.6521739
106.8534872,91.29166667
25.30809078,24.79166667
56.17427747,104.7916667
63.97092302,66.16666667
20.3211509,21.54166667
128.3200049,133.4117647
139.9550376,119.8333333
125.7642167,120.125
152.8211025,154.875
38.52605774,31.91666667
57.94998544,55.26086957
122.5343931,138.8333333
83.57283269,108.7083333
47.48161917,47.5
32.92131265,21.42857143
43.12615911,43.29166667
25.17413886,15.23809524
67.35298771,66.5
27.81882279,30.34782609
21.40940999,21.66666667
121.8296689,117.125
65.87646404,95.5
31.38517773,47.875
72.95816264,71.58333333
7.830472447,10.66666667
53.7684569,56.56521739
-2.133225422,5.043478261
16.31359754,14.70833333
8.86853782,16.04347826
78.04125838,66.7826087
182.1359516,172.9166667
47.41248576,37.47619048
19.26198002,25.04347826
79.17030072,93.20833333
21.92598629,30.33333333
44.62896877,41.95652174
9.296040203,7.541666667
20.62540326,11.625
10.85548176,17.45833333
58.64149444,59.45833333
49.00767453,43.5
36.28401903,38.39130435
28.19470914,42.25
243.9298133,233.0833333
72.87035999,80.07692308
22.43818044,20.81818182
171.2161987,164.3478261
15.96426328,12.65217391
89.27341319,86.04166667
8.473838739,12.83333333
97.84256805,105.9583333
34.44071765,27.39130435
52.47029534,53.65217391
68.28384289,77.55555556
12.54519094,18.75
47.14640541,51.29166667
49.99764935,64.78571429
169.3307915,187.3333333
17.33639647,21.73913043
22.39813238,27.75
22.2378065,19.58333333
100.5743573,100.9583333
4.873345582,25.25
137.2699553,110.7826087
89.77624552,88.70833333
100.3375865,108.6818182
99.20165546,124.375
5.956638563,4.625
28.77762477,35.28571429
9.611132559,15.43478261
135.8310348,149.0416667
36.15323995,44.58333333
23.07654473,20.625
30.36237803,20.66666667
46.39450763,57
17.8867152,22.45833333
52.3920034,121.9166667
125.0844884,144.4583333
36.88537116,47.23529412
25.91744553,34.08695652
25.14871338,29.08333333
14.52103775,14.59090909
26.31725668,19.86956522
20.38263687,21.23809524
34.55089497,28.875
78.55710799,84.25
34.40004947,32.75
4.241127537,6
42.44368537,22.09090909
53.76742592,90.36363636
13.68496323,21.95833333
26.01112112,39.82608696
103.9907332,109.9583333
481.6914835,443.0833333
53.83910331,29.58333333
41.01306351,30.65
39.22971795,37.16666667
87.23197431,83.83333333
21.81098489,38
22.64783968,10.08333333
37.03467701,31.52173913
27.07901194,25.79166667
86.64398524,74.60869565
17.10794213,9.958333333
16.16249438,18.68181818
125.1597659,107.7083333
89.80317393,96.33333333
21.44530929,26.22727273
46.65598761,30.20833333
14.70797164,18.2
18.52673091,11.69230769
28.66190634,20.79166667
5.818022216,7.347826087
108.355775,118.4166667
15.41967017,22.25
77.69534227,84.79166667
27.72022575,26.17391304
134.9749584,113.625
8.758486833,14.59090909
52.2737151,65.54166667
16.89975952,12.75
37.42033961,34.83333333
13.82469444,10.95652174
21.42249377,20
91.42024671,78.45833333
12.0477397,16.58333333
410.1775523,324.1666667
38.41803182,42.41666667
66.99567525,69.875
158.8503818,91.29166667
48.01843385,42.16666667
30.4817367,27.58333333
121.9601064,101.5833333
48.40189132,58.88888889
80.27922663,87.41666667
27.52126316,27.27272727
21.33662516,19.58333333
22.83428849,36.54166667
140.1624531,141.125
7.135274298,11.54166667
39.67309465,39.66666667
56.35408454,45.75
13.95149474,10.375
46.36695747,59
21.40644884,32.33333333
272.9210871,305.25
8.412707347,11.63157895
23.36684801,19.75
11.5434994,10.22727273
30.02557025,27.08695652
55.03624736,76.20833333
13.28410161,9.5
24.76721922,20.56521739
42.08473152,46.31818182
53.44147313,51.26086957
25.08978428,17.83333333
26.15388793,32.08695652
53.70670773,42.66666667
16.32484839,14.58333333
58.4734732,63.13636364
16.81468476,30.54166667
63.23069771,69.15
56.59961991,60.04166667
65.36755234,87.40909091
40.61433268,43.20833333
28.13010477,13.91666667
10.28130298,18.39130435
57.1874646,71.65217391
28.51117684,26.08695652
56.2771334,52.29166667
21.96028475,24.08333333
40.23006388,33
89.49026187,68.08333333
21.98441348,15.91666667
101.5461565,84.625
29.39771225,21.30434783
230.032717,238.2083333
85.12261516,82.33333333
44.58971763,49.375
81.38382404,79.66666667
15.80672831,13.91666667
27.94373037,35.125
83.70283931,99.875
57.86246882,65.68181818
100.5232709,135
24.25077337,26.16666667
51.46393155,50.83333333
21.02895844,35.875
25.74365873,22.47619048
80.18895628,82.08333333
31.27917129,33.34782609
-2.88505238,6.041666667
30.77661421,29.33333333
29.38390256,22.29166667
12.6233592,13.35294118
130.8443596,123.5416667
12.71103168,14.25
146.9981274,167.6666667
32.6324375,39.23529412
57.6575347,60.91666667
110.138174,112.8333333
43.19068478,37.58333333
47.23433675,61.63636364
37.12954319,25.04545455
53.94148971,74
37.01102864,42.75
29.21799953,37.54166667
48.49640374,60.70833333
17.87531922,16.77272727
15.51903668,22
60.2086,64.79166667
80.69010459,77.25
194.7993612,192.4583333
74.44714495,73.17391304
49.51964748,58.30434783
112.6271401,116.625
37.04464504,37.58333333
97.12097428,87.95833333
37.39813506,32.60869565
32.24022962,35.33333333
34.62169838,47.30434783
68.77175455,69.20833333
36.8300902,21.20833333
54.23146261,66.57142857
7.252151559,5.954545455
48.03017928,43.88888889
162.6497992,15
79.5028831,86.08333333
42.45791121,45.26086957
109.074998,95.23809524
82.63264887,71.375
156.420277,183.25
56.35725163,72
87.93859933,83.58333333
22.96327501,16.27272727
123.6188937,129.9166667
52.38736678,47.16666667
47.39469899,40.82352941
52.43182677,40.60869565
96.70850401,136.6
37.6327606,39
116.7813364,120.5714286
34.94870538,27.77272727
100.7536974,123.625
31.83427206,34.04166667
15.98090216,18.9375
126.1984505,127.8695652
18.07862844,20.60869565
70.72982777,69.04347826
387.4420347,365.1666667
376.6468156,300.0833333
28.6821168,35.875
23.40157288,24.04545455
7.30033625,15.54166667
279.1796688,260.5
125.6966921,118.8636364
95.3442493,105.4583333
55.25943721,64.65217391
110.7728423,118.7083333
20.90913991,22.66666667
64.48015515,78.875
48.67760261,43.90909091
32.2645478,30.52173913
36.0180611,36.91666667
29.03283003,44.54166667
16.10303248,13
35.25547122,36.91666667
93.16221146,76.77272727
31.91386199,46.04166667
88.6992914,82.91666667
183.6630991,161.2916667
65.65495525,91.375
65.18082532,64
12.88998859,17.20833333
210.61015,197.1052632
117.7458848,102
193.2152609,197.6666667
31.01932347,28
233.1380245,250.2608696
47.83129529,48.56521739
158.3769445,173.9166667
47.36084604,30.5
13.38581733,11
85.72364079,92.20833333
22.24877337,27.08333333
37.02528203,38.95833333
21.61078589,20.95652174
50.33788595,51.33333333
14.22878467,9.25
90.50685448,74.63636364
37.30867818,33.70833333
75.5223664,73.54166667
83.05605251,84.47826087
107.6659194,108.2916667
22.20773573,13.54166667
10.97794311,10.54545455
25.02460736,24.16666667
105.5515723,94.79166667
11.32600423,11.42857143
117.5136455,125.875
58.65516973,46.70833333
51.55505698,55.70833333
38.93497605,43.09090909
48.99752958,49.875
39.44377966,30.73913043
151.6073341,143.0833333
82.38018994,118.55
58.94436486,53.625
224.8131093,234.2916667
153.5707124,144.7083333
25.3869508,25.83333333
126.5892955,134.0416667
38.64604608,37.60869565
169.9287967,186.2608696
