truevalue,estimate,dem,ev
58.89936449,60.83333333,18,0.136162981
59.54482281,67.70833333,13,-0.049332921
100.7087071,66.91666667,481,0.044456821
32.73684814,27.125,481,0.044456821
12.24196879,20.58333333,18,0.136162981
19.44812294,11.83333333,744,-0.050279932
36.17061362,31.39130435,18,0.136162981
23.14397233,14,481,0.044456821
193.211311,193.7391304,481,0.044456821
173.7207834,167.9565217,31,0.072374424
22.72127947,19.25,18,0.136162981
43.79736459,51.375,2,0.127586656
61.14389455,46.9,481,0.044456821
34.12531555,30.28571429,79,-0.178420661
50.46137567,48.95454545,18,0.136162981
139.2415375,145.8695652,13,-0.049332921
28.63481305,17.625,2,0.127586656
64.09103283,69.7826087,79,-0.178420661
202.6541207,234.25,13,-0.049332921
92.52511856,99.2173913,13,-0.049332921
14.84812804,13.04347826,481,0.044456821
14.11820251,13.75,2,0.127586656
41.92521313,37.34782609,18,0.136162981
18.15258516,7.826086957,744,-0.050279932
79.92926378,90.91666667,2,0.127586656
18.02637872,17.70833333,481,0.044456821
57.56742416,61.83333333,2,0.127586656
85.84646049,100.1666667,31,0.072374424
19.66142824,15.56521739,744,-0.050279932
13.83521721,13.41666667,18,0.136162981
52.11469333,68.70833333,2,0.127586656
62.60257904,67.625,31,0.072374424
161.6997868,187.1666667,31,0.072374424
32.82175504,25.25,18,0.136162981
373.5600142,426.2916667,13,-0.049332921
103.5805196,111.75,18,0.136162981
31.57317982,16.08333333,79,-0.178420661
58.80019784,101.4166667,2,0.127586656
38.34443393,53.08333333,79,-0.178420661
145.2560759,197.4583333,79,-0.178420661
182.3610321,167.8181818,18,0.136162981
17.06831448,16,481,0.044456821
64.61927463,63.22727273,79,-0.178420661
39.25316776,34.18181818,79,-0.178420661
86.04399183,80.625,79,-0.178420661
98.97681056,107.25,31,0.072374424
15.7273174,20.45833333,481,0.044456821
24.33892979,17.66666667,2,0.127586656
36.65239506,52.5,744,-0.050279932
65.05583638,70.09090909,31,0.072374424
32.89431213,30.95833333,481,0.044456821
64.84233327,62.59090909,18,0.136162981
43.38891385,41.16666667,18,0.136162981
30.77634406,36.66666667,13,-0.049332921
17.24488427,20.625,18,0.136162981
226.3743639,226.3333333,31,0.072374424
31.51586079,14.27272727,2,0.127586656
22.67212809,31.20833333,7,0.150130969
152.355751,168.2083333,18,0.136162981
89.63946381,109.4545455,79,-0.178420661
57.10990132,45.08333333,31,0.072374424
54.33668478,84.47826087,2,0.127586656
34.69521633,30.36363636,13,-0.049332921
66.43205708,73.11111111,2,0.127586656
51.95221811,66.25,79,-0.178420661
53.65375203,34.59090909,481,0.044456821
23.93377783,29.29166667,481,0.044456821
31.3282908,49.09090909,744,-0.050279932
38.32646031,47.95833333,744,-0.050279932
8.946508891,7.458333333,481,0.044456821
205.844021,262.2608696,13,-0.049332921
16.21247596,19.26086957,481,0.044456821
354.8021496,377.2083333,13,-0.049332921
94.69604038,93.60869565,79,-0.178420661
110.4843295,108.0434783,7,0.150130969
41.57460652,34.77272727,18,0.136162981
81.55894943,76.45833333,31,0.072374424
25.23636822,17.66666667,18,0.136162981
23.78820329,23.79166667,13,-0.049332921
113.9314634,107.7916667,13,-0.049332921
50.71741491,46,31,0.072374424
31.21734452,18.17647059,7,0.150130969
98.2911467,96.56521739,13,-0.049332921
20.89552562,38.125,18,0.136162981
31.36481089,21.83333333,18,0.136162981
113.9657618,129.5833333,79,-0.178420661
61.92462489,61.70833333,2,0.127586656
52.02748683,50.25,31,0.072374424
23.857957,19.04347826,481,0.044456821
27.65893866,35.29166667,481,0.044456821
64.56017752,76.86363636,744,-0.050279932
263.5777017,285.5454545,13,-0.049332921
34.51432389,42.875,18,0.136162981
20.87315076,31.70833333,31,0.072374424
43.71927934,36.69565217,13,-0.049332921
1.730462389,10.57142857,744,-0.050279932
61.52781968,74.2,79,-0.178420661
38.47767531,49.75,13,-0.049332921
65.99283216,76.25,31,0.072374424
62.68980067,78.28571429,18,0.136162981
119.6525404,93.08333333,79,-0.178420661
17.30854089,16.52173913,481,0.044456821
52.27225657,55.83333333,18,0.136162981
14.33546957,18,18,0.136162981
63.63830781,62.04347826,744,-0.050279932
53.20035416,47.27272727,18,0.136162981
36.49162791,38.5,31,0.072374424
24.32534853,29.9047619,18,0.136162981
60.4010987,65.66666667,31,0.072374424
52.53937056,63,2,0.127586656
39.62384299,20.33333333,79,-0.178420661
66.09751666,131.9166667,18,0.136162981
24.91762672,28.08333333,744,-0.050279932
76.62950397,71.16666667,13,-0.049332921
52.15614409,51.42857143,79,-0.178420661
21.97109929,18.04545455,18,0.136162981
129.9260437,137.0434783,13,-0.049332921
53.05591174,54.29166667,13,-0.049332921
81.79457597,73.08333333,13,-0.049332921
38.53589781,40.95833333,18,0.136162981
64.28370883,61.25,481,0.044456821
84.3264215,67.56521739,31,0.072374424
31.9753907,39.58333333,13,-0.049332921
30.36875858,21.33333333,744,-0.050279932
70.91629534,56.5,7,0.150130969
127.5879306,122.0416667,18,0.136162981
77.06521465,76.13636364,18,0.136162981
78.91284895,116.3333333,31,0.072374424
4.485822741,4.666666667,481,0.044456821
57.89139554,57.66666667,31,0.072374424
77.00562889,125.6666667,13,-0.049332921
51.23067372,42.40909091,7,0.150130969
113.5016902,143.7916667,7,0.150130969
77.67012158,92.41666667,2,0.127586656
270.5104243,400.2222222,13,-0.049332921
73.93703195,65.57142857,18,0.136162981
36.73003901,13.45833333,481,0.044456821
97.75483625,105.0869565,2,0.127586656
32.29081689,45.20833333,18,0.136162981
12.5948532,9.608695652,18,0.136162981
34.79049842,17.83333333,744,-0.050279932
69.89833333,87.91666667,2,0.127586656
57.68683281,50.04347826,31,0.072374424
66.2045826,63.63636364,744,-0.050279932
44.77177904,75.05263158,2,0.127586656
156.8103134,187.6956522,13,-0.049332921
72.35353692,98.25,79,-0.178420661
15.27605476,13.40909091,744,-0.050279932
36.51073422,41.60869565,2,0.127586656
48.11671684,42.56521739,744,-0.050279932
62.27938189,75.33333333,31,0.072374424
140.3292808,146.375,13,-0.049332921
21.87842819,25.45833333,744,-0.050279932
50.26174205,56.11111111,2,0.127586656
137.7059674,139.25,18,0.136162981
14.61771671,14.85714286,13,-0.049332921
24.87627357,27.5,31,0.072374424
87.85529439,102.9565217,13,-0.049332921
91.5216474,112.4166667,481,0.044456821
80.68155782,77,7,0.150130969
67.4919455,59.65217391,18,0.136162981
38.78982467,31.13043478,2,0.127586656
29.50453851,32.41666667,2,0.127586656
18.45705325,21.16666667,744,-0.050279932
123.0908515,136.5217391,18,0.136162981
149.5684534,157.4166667,31,0.072374424
33.13317614,29.82352941,18,0.136162981
24.47017192,34.58333333,18,0.136162981
86.21617184,78.875,481,0.044456821
27.03032419,31.83333333,18,0.136162981
122.3749868,146.9565217,13,-0.049332921
81.02892802,69.5,744,-0.050279932
51.14313189,51.125,31,0.072374424
98.23166437,80.79166667,18,0.136162981
69.92509174,65.5,13,-0.049332921
84.68503705,94.27272727,79,-0.178420661
29.76732852,30.65217391,18,0.136162981
118.3090511,136.7083333,18,0.136162981
86.91363781,75.125,13,-0.049332921
78.66147066,84,18,0.136162981
64.36932865,67.54166667,79,-0.178420661
41.7417665,33.54545455,13,-0.049332921
14.53452851,17.79166667,481,0.044456821
74.18844546,75.25,481,0.044456821
24.59731855,28.54166667,18,0.136162981
110.9924882,92.45833333,13,-0.049332921
33.5919999,38.125,13,-0.049332921
73.37189191,82.66666667,31,0.072374424
51.19065026,58.95833333,2,0.127586656
91.40582825,96.47826087,13,-0.049332921
36.73814134,39.29166667,31,0.072374424
86.70219284,84.57894737,31,0.072374424
43.85552787,38,18,0.136162981
48.0938978,49.08333333,79,-0.178420661
30.19963082,19.65217391,481,0.044456821
27.33482731,24.19047619,18,0.136162981
34.36546282,45.82608696,13,-0.049332921
115.9246735,144.8333333,18,0.136162981
27.82407689,25.875,481,0.044456821
11.74550341,13.20833333,18,0.136162981
50.09306002,47.13043478,13,-0.049332921
53.09541918,51.95833333,18,0.136162981
43.68328777,40.45833333,481,0.044456821
59.67910101,55.08333333,18,0.136162981
104.4119303,144.2272727,13,-0.049332921
32.9642887,12.65217391,481,0.044456821
44.96404496,54.16666667,31,0.072374424
54.26146241,58.36363636,13,-0.049332921
94.21425878,57.95833333,79,-0.178420661
29.74600237,26.33333333,79,-0.178420661
38.00486137,39.58333333,18,0.136162981
72.52405832,77.41666667,13,-0.049332921
8.150389277,9.958333333,481,0.044456821
30.36637104,42.9047619,31,0.072374424
99.07791127,104.7916667,31,0.072374424
58.12085816,62.70588235,481,0.044456821
22.89726967,34.5,744,-0.050279932
18.91619187,25.89473684,481,0.044456821
42.89558166,58.52631579,744,-0.050279932
23.15174176,31.13043478,13,-0.049332921
32.37449887,33.79166667,13,-0.049332921
43.54650469,50.95833333,18,0.136162981
42.82116668,40.52173913,79,-0.178420661
19.71421648,22.95652174,7,0.150130969
405.6597199,405.9583333,18,0.136162981
38.62635991,41.95652174,31,0.072374424
59.20799109,62.70833333,18,0.136162981
30.85279934,26.95833333,31,0.072374424
78.30548563,82.2173913,31,0.072374424
36.93059745,32.63636364,79,-0.178420661
27.71534088,39.83333333,7,0.150130969
148.5388049,168.4545455,13,-0.049332921
11.88530725,13.70833333,18,0.136162981
185.7853164,178.4166667,13,-0.049332921
21.26597627,24.04166667,18,0.136162981
60.3513118,44.80952381,7,0.150130969
12.29620247,17.33333333,744,-0.050279932
37.23784781,43.39130435,31,0.072374424
163.0930834,179.4583333,481,0.044456821
67.83543585,61.54166667,18,0.136162981
54.40936515,78.33333333,2,0.127586656
62.26040739,147.4583333,481,0.044456821
124.567075,138.2916667,13,-0.049332921
20.88494496,26.17391304,79,-0.178420661
27.45543524,26.29166667,18,0.136162981
19.50505973,16.25,744,-0.050279932
82.60238358,96.875,79,-0.178420661
44.69615707,55.5,7,0.150130969
40.91412508,14.19047619,481,0.044456821
51.86687309,56.83333333,744,-0.050279932
13.408139,23.20833333,481,0.044456821
12.7938802,12,18,0.136162981
93.54549567,120.7272727,13,-0.049332921
33.49297263,38.29166667,7,0.150130969
83.17532553,73.79166667,31,0.072374424
12.52351354,4.565217391,481,0.044456821
51.94707502,95.14285714,481,0.044456821
30.55776153,28.79166667,79,-0.178420661
20.61480558,31.66666667,79,-0.178420661
23.40200185,14.0625,7,0.150130969
17.4160028,15.29166667,31,0.072374424
152.88071,166.375,13,-0.049332921
7.601425323,11.375,18,0.136162981
210.9694678,287.2173913,79,-0.178420661
18.45992305,20.30434783,7,0.150130969
36.29471023,28.5,481,0.044456821
166.3651866,187.3043478,7,0.150130969
45.89130309,59.30434783,79,-0.178420661
50.76982935,25.45833333,481,0.044456821
26.12212503,44.16666667,31,0.072374424
59.73871878,44.86956522,31,0.072374424
19.77441371,15.70833333,744,-0.050279932
39.52423822,67.5,2,0.127586656
14.78241353,17.45833333,744,-0.050279932
14.07114569,24.65217391,18,0.136162981
112.7817821,103.8333333,13,-0.049332921
29.7634686,16.54166667,18,0.136162981
20.79403994,8.166666667,481,0.044456821
28.81671218,28.45833333,13,-0.049332921
74.58252653,64.57142857,18,0.136162981
43.90648812,61.39130435,2,0.127586656
24.54234805,34.17391304,481,0.044456821
101.9126281,116.6521739,13,-0.049332921
47.11030183,60.95652174,13,-0.049332921
84.65079334,149.0833333,13,-0.049332921
17.394774,12.79166667,18,0.136162981
56.41758904,59.41666667,13,-0.049332921
130.6283568,185.9545455,2,0.127586656
96.12758354,109.173913,13,-0.049332921
82.65645081,84.36363636,13,-0.049332921
84.24071521,85.45833333,18,0.136162981
17.05425705,19.54545455,744,-0.050279932
51.20530375,62.63636364,31,0.072374424
11.67637105,5.95,481,0.044456821
88.99895648,103.5416667,79,-0.178420661
41.77038317,65.95454545,2,0.127586656
46.43883292,60.58333333,481,0.044456821
34.40863677,48.33333333,79,-0.178420661
171.5763199,187.5416667,7,0.150130969
18.44248856,22.82608696,744,-0.050279932
21.19620049,29.5,744,-0.050279932
33.01295198,47.17391304,13,-0.049332921
28.62867437,42.54166667,481,0.044456821
64.08639732,68.5,79,-0.178420661
21.21641453,18.20833333,18,0.136162981
167.1114504,172.4583333,79,-0.178420661
88.55012395,117,13,-0.049332921
78.23324034,104,31,0.072374424
20.23281577,28.41666667,31,0.072374424
13.30336489,10.23809524,481,0.044456821
104.8833273,114.2222222,13,-0.049332921
51.50274209,54,13,-0.049332921
322.5540434,325.2941176,13,-0.049332921
195.4491475,183.6086957,13,-0.049332921
39.48855704,59,2,0.127586656
8.896811455,12.83333333,481,0.044456821
12.31237396,5.333333333,481,0.044456821
17.20883558,21.79166667,31,0.072374424
9.326414883,8.173913043,481,0.044456821
57.79343992,58.04166667,13,-0.049332921
36.02223144,10.85714286,481,0.044456821
27.45309717,13.20833333,481,0.044456821
23.61102188,20.36363636,18,0.136162981
54.38912635,43.41666667,13,-0.049332921
170.9026412,168.9583333,18,0.136162981
101.2535414,91.66666667,481,0.044456821
46.42778185,40.19047619,31,0.072374424
41.17143127,33.47619048,481,0.044456821
87.13459449,78.04347826,13,-0.049332921
95.89360576,132.0416667,481,0.044456821
13.00678606,16.39130435,18,0.136162981
37.7908201,45.83333333,7,0.150130969
33.07173191,28.18181818,18,0.136162981
4.519837901,7.666666667,481,0.044456821
90.43525356,84.7826087,481,0.044456821
37.50565862,53.65217391,744,-0.050279932
58.82623879,48.69565217,2,0.127586656
33.00585084,33.33333333,13,-0.049332921
42.37461711,42.79166667,7,0.150130969
55.73313274,58.16666667,13,-0.049332921
37.92498887,41.85714286,2,0.127586656
58.00923316,44.66666667,31,0.072374424
18.05367208,21.66666667,31,0.072374424
28.22734149,16.95833333,481,0.044456821
37.71039954,46.83333333,31,0.072374424
52.86324745,43.70833333,31,0.072374424
43.16934651,42.375,7,0.150130969
160.2806754,170.9166667,31,0.072374424
63.06292193,62.70833333,31,0.072374424
45.67473923,35.58333333,31,0.072374424
34.49508807,23.56521739,744,-0.050279932
20.78355151,20.95652174,744,-0.050279932
26.85061051,23.95833333,13,-0.049332921
24.40770273,22.5,744,-0.050279932
58.25345699,39.59090909,481,0.044456821
38.04719877,39.41666667,744,-0.050279932
51.15569883,51.75,13,-0.049332921
12.58425242,3.833333333,481,0.044456821
24.2834532,8.470588235,481,0.044456821
180.2042912,185.625,13,-0.049332921
19.94542062,28.58333333,744,-0.050279932
43.6372261,96.08333333,481,0.044456821
91.53552777,100.4166667,79,-0.178420661
33.0777472,34.04166667,18,0.136162981
-5.435826367,5.625,481,0.044456821
33.74818215,36.16666667,31,0.072374424
35.58808466,37.86956522,31,0.072374424
30.91726209,32.66666667,18,0.136162981
44.99227089,47.52173913,2,0.127586656
127.1580979,115.4736842,31,0.072374424
36.89351047,36.43478261,31,0.072374424
18.95165653,21.70833333,481,0.044456821
80.5258827,97.19047619,79,-0.178420661
208.4579474,224.5217391,481,0.044456821
12.97427742,14.33333333,18,0.136162981
72.58756738,85.5,31,0.072374424
71.4654783,66.66666667,79,-0.178420661
45.25911436,38.5,481,0.044456821
82.93715392,71.29166667,7,0.150130969
123.0084109,121.2083333,481,0.044456821
121.1136661,123.7391304,7,0.150130969
98.43562673,91.75,79,-0.178420661
45.26124485,59.08333333,13,-0.049332921
53.62356665,30.08695652,18,0.136162981
56.02677855,60.04166667,13,-0.049332921
34.78469338,42.26086957,18,0.136162981
69.43319133,58.79166667,18,0.136162981
23.96935274,25.8125,7,0.150130969
76.31537405,74,13,-0.049332921
32.06117206,37.16666667,13,-0.049332921
18.36707714,19.20833333,744,-0.050279932
23.46272955,27.45,13,-0.049332921
192.26667,197.2173913,13,-0.049332921
21.23019774,19.25,744,-0.050279932
24.01755777,21.66666667,481,0.044456821
26.78547662,5.954545455,481,0.044456821
40.56335451,52.04166667,79,-0.178420661
42.19579154,42.79166667,2,0.127586656
33.4261785,16.54166667,744,-0.050279932
52.25208715,52.47826087,31,0.072374424
215.7881074,228.9166667,18,0.136162981
99.69951677,110.4782609,79,-0.178420661
48.05411191,33.61904762,31,0.072374424
52.98408991,52.8,7,0.150130969
18.07906339,8.666666667,744,-0.050279932
47.41032232,46.29166667,31,0.072374424
51.86706912,52.43478261,13,-0.049332921
66.50126763,62.58333333,18,0.136162981
42.49716143,78.72222222,2,0.127586656
187.8471933,184.3333333,13,-0.049332921
34.44898152,33.5,744,-0.050279932
105.5235649,102.4545455,31,0.072374424
111.3041983,108.85,13,-0.049332921
58.70941533,73,13,-0.049332921
162.6900069,165.9583333,79,-0.178420661
16.62656229,16.04347826,481,0.044456821
11.67826864,16.75,79,-0.178420661
20.63180796,21.40909091,2,0.127586656
73.90912786,82.70833333,79,-0.178420661
31.48430934,24.14285714,744,-0.050279932
42.46589094,46.95652174,31,0.072374424
26.06470216,32.08333333,18,0.136162981
192.8598587,215.4166667,13,-0.049332921
120.8603132,114.2857143,481,0.044456821
71.33873368,75.8,31,0.072374424
51.16808896,52.77272727,2,0.127586656
28.7016506,21.41666667,79,-0.178420661
59.30822307,55.04545455,7,0.150130969
35.10693328,38,2,0.127586656
34.50751303,33.66666667,31,0.072374424
87.95492869,92.75,744,-0.050279932
53.43867133,38.16666667,31,0.072374424
60.60438861,40.33333333,31,0.072374424
11.05146377,13.75,744,-0.050279932
53.01937147,53.33333333,79,-0.178420661
60.34051182,69.82352941,2,0.127586656
40.16636422,27.13333333,79,-0.178420661
58.92583041,52.95833333,31,0.072374424
56.33730122,93.54166667,744,-0.050279932
75.57722929,92.25,13,-0.049332921
